id,refseq,gene,chrom,start,end
K12151,K12151,K12151,,,
K03585,K03585,K03585,,,
K18138,K18138,K18138,,,
K18838,K18838,K18838,,,
K03630,K03630,K03630,,,
K06946,K06946,K06946,,,
K07733,K07733,K07733,,,
K06076,K06076,K06076,,,
K06899,K06899,K06899,,,
K07505,K07505,K07505,,,
K07451,K07451,K07451,,,
K03497,K03497,K03497,,,
K09968,K09968,K09968,,,
K07459,K07459,K07459,,,
K03657,K03657,K03657,,,
K03746,K03746,K03746,,,
K06871,K06871,K06871,,,
K03152,K03152,K03152,,,
K07733,K07733,K07733,,,
K12066,K12066,K12066,,,
K14189,K14189,K14189,,,
K18991,K18991,K18991,,,
K12063,K12063,K12063,,,
K07491,K07491,K07491,,,
K07726,K07726,K07726,,,
K03496,K03496,K03496,,,
K03746,K03746,K03746,,,
K02532,K02532,K02532,,,
K01193,K01193,K01193,,,
K01193,K01193,K01193,,,
K00847,K00847,K00847,,,
K07733,K07733,K07733,,,
K18837,K18837,K18837,,,
K07451,K07451,K07451,,,
K02345,K02345,K02345,,,
K03566,K03566,K03566,,,
K04095,K04095,K04095,,,
K01153,K01153,K01153,,,
K01154,K01154,K01154,,,
K03427,K03427,K03427,,,
K07733,K07733,K07733,,,
K18838,K18838,K18838,,,
K03630,K03630,K03630,,,
K05839,K05839,K05839,,,
K03503,K03503,K03503,,,
K03657,K03657,K03657,,,
K07480,K07480,K07480,,,
K01485,K01485,K01485,,,
K10974,K10974,K10974,,,
K07480,K07480,K07480,,,
K07733,K07733,K07733,,,
K03630,K03630,K03630,,,
K18838,K18838,K18838,,,
K07484,K07484,K07484,,,
K07001,K07001,K07001,,,
K07480,K07480,K07480,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K02314,K02314,K02314,,,
K07644,K07644,K07644,,,
K02853,K02853,K02853,,,
K03791,K03791,K03791,,,
K11904,K11904,K11904,,,
K11904,K11904,K11904,,,
K03829,K03829,K03829,,,
K18829,K18829,K18829,,,
K18828,K18828,K18828,,,
K00433,K00433,K00433,,,
K07270,K07270,K07270,,,
K07724,K07724,K07724,,,
K03824,K03824,K03824,,,
K06915,K06915,K06915,,,
K07733,K07733,K07733,,,
K06946,K06946,K06946,,,
K03630,K03630,K03630,,,
K03328,K03328,K03328,,,
K01854,K01854,K01854,,,
K01706,K01706,K01706,,,
K07274,K07274,K07274,,,
K09857,K09857,K09857,,,
K06192,K06192,K06192,,,
K03808,K03808,K03808,,,
K03808,K03808,K03808,,,
K03446,K03446,K03446,,,
K03543,K03543,K03543,,,
K01961,K01961,K01961,,,
K02160,K02160,K02160,,,
K07160,K07160,K07160,,,
K03196,K03196,K03196,,,
K03195,K03195,K03195,,,
K03204,K03204,K03204,,,
K03203,K03203,K03203,,,
K03201,K03201,K03201,,,
K03200,K03200,K03200,,,
K03199,K03199,K03199,,,
K03197,K03197,K03197,,,
K03194,K03194,K03194,,,
K07733,K07733,K07733,,,
K00102,K00102,K00102,,,
K00817,K00817,K00817,,,
K01745,K01745,K01745,,,
K03182,K03182,K03182,,,
K03186,K03186,K03186,,,
K08368,K08368,K08368,,,
K01714,K01714,K01714,,,
K09472,K09472,K09472,,,
K08191,K08191,K08191,,,
K18838,K18838,K18838,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K02783,K02783,K02783,,,
K02782,K02782,K02782,,,
K02783,K02783,K02783,,,
K08191,K08191,K08191,,,
K07497,K07497,K07497,,,
K02013,K02013,K02013,,,
K02015,K02015,K02015,,,
K02016,K02016,K02016,,,
K08169,K08169,K08169,,,
K01448,K01448,K01448,,,
K11929,K11929,K11929,,,
K07733,K07733,K07733,,,
K05523,K05523,K05523,,,
K03182,K03182,K03182,,,
K03186,K03186,K03186,,,
K07150,K07150,K07150,,,
K03424,K03424,K03424,,,
K06919,K06919,K06919,,,
K12149,K12149,K12149,,,
K03427,K03427,K03427,,,
K12687,K12687,K12687,,,
K06946,K06946,K06946,,,
K07733,K07733,K07733,,,
K07724,K07724,K07724,,,
K01840,K01840,K01840,,,
K00971,K00971,K00971,,,
K01791,K01791,K01791,,,
K02314,K02314,K02314,,,
K01185,K01185,K01185,,,
K19163,K19163,K19163,,,
K19164,K19164,K19164,,,
K03823,K03823,K03823,,,
K11811,K11811,K11811,,,
K07089,K07089,K07089,,,
K00537,K00537,K00537,,,
K03893,K03893,K03893,,,
K01551,K01551,K01551,,,
K03892,K03892,K03892,,,
K03088,K03088,K03088,,,
K07089,K07089,K07089,,,
K03321,K03321,K03321,,,
K00971,K00971,K00971,,,
K03818,K03818,K03818,,,
K10857,K10857,K10857,,,
K06906,K06906,K06906,,,
K09161,K09161,K09161,,,
K01185,K01185,K01185,,,
K14060,K14060,K14060,,,
K19169,K19169,K19169,,,
K19170,K19170,K19170,,,
K19171,K19171,K19171,,,
K19172,K19172,K19172,,,
K19175,K19175,K19175,,,
K19174,K19174,K19174,,,
K19173,K19173,K19173,,,
K07733,K07733,K07733,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K07452,K07452,K07452,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K07483,K07483,K07483,,,
K17716,K17716,K17716,,,
K19068,K19068,K19068,,,
K01791,K01791,K01791,,,
K11903,K11903,K11903,,,
K06919,K06919,K06919,,,
K18837,K18837,K18837,,,
K00426,K00426,K00426,,,
K01093,K01093,K01093,,,
K16692,K16692,K16692,,,
K01104,K01104,K01104,,,
K01991,K01991,K01991,,,
K18974,K18974,K18974,,,
K18975,K18975,K18975,,,
K00984,K00984,K00984,,,
K18974,K18974,K18974,,,
K18975,K18975,K18975,,,
K19160,K19160,K19160,,,
K00221,K00221,K00221,,,
K11904,K11904,K11904,,,
K07448,K07448,K07448,,,
K04487,K04487,K04487,,,
K19170,K19170,K19170,,,
K19171,K19171,K19171,,,
K19172,K19172,K19172,,,
K07484,K07484,K07484,,,
K03111,K03111,K03111,,,
K03196,K03196,K03196,,,
K03195,K03195,K03195,,,
K03204,K03204,K03204,,,
K03203,K03203,K03203,,,
K03201,K03201,K03201,,,
K03200,K03200,K03200,,,
K03199,K03199,K03199,,,
K03198,K03198,K03198,,,
K03194,K03194,K03194,,,
K03746,K03746,K03746,,,
K03312,K03312,K03312,,,
K08151,K08151,K08151,,,
K19047,K19047,K19047,,,
K19056,K19056,K19056,,,
K01784,K01784,K01784,,,
K11903,K11903,K11903,,,
K00154,K00154,K00154,,,
K07497,K07497,K07497,,,
K18828,K18828,K18828,,,
K18829,K18829,K18829,,,
K02755,K02755,K02755,,,
K02756,K02756,K02756,,,
K02757,K02757,K02757,,,
K01223,K01223,K01223,,,
K03488,K03488,K03488,,,
K19577,K19577,K19577,,,
K19577,K19577,K19577,,,
K09702,K09702,K09702,,,
K00050,K00050,K00050,,,
K07246,K07246,K07246,,,
K13021,K13021,K13021,,,
K03724,K03724,K03724,,,
K07343,K07343,K07343,,,
K13735,K13735,K13735,,,
K00891,K00891,K00891,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07316,K07316,K07316,,,
K11904,K11904,K11904,,,
K06223,K06223,K06223,,,
K01185,K01185,K01185,,,
K06903,K06903,K06903,,,
K06906,K06906,K06906,,,
K06908,K06908,K06908,,,
K06907,K06907,K06907,,,
K06905,K06905,K06905,,,
K11909,K11909,K11909,,,
K07733,K07733,K07733,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K11904,K11904,K11904,,,
K07454,K07454,K07454,,,
K02532,K02532,K02532,,,
K06871,K06871,K06871,,,
K00558,K00558,K00558,,,
K07724,K07724,K07724,,,
K02487,K02487,K02487,,,
K03086,K03086,K03086,,,
K02314,K02314,K02314,,,
K12055,K12055,K12055,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K07481,K07481,K07481,,,
K02440,K02440,K02440,,,
K13920,K13920,K13920,,,
K13919,K13919,K13919,,,
K06120,K06120,K06120,,,
K00086,K00086,K00086,,,
K00798,K00798,K00798,,,
K05880,K05880,K05880,,,
K00005,K00005,K00005,,,
K00005,K00005,K00005,,,
K05878,K05878,K05878,,,
K05879,K05879,K05879,,,
K05881,K05881,K05881,,,
K00863,K00863,K00863,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K06915,K06915,K06915,,,
K06915,K06915,K06915,,,
K07481,K07481,K07481,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K03204,K03204,K03204,,,
K03195,K03195,K03195,,,
K07112,K07112,K07112,,,
K18320,K18320,K18320,,,
K11921,K11921,K11921,,,
K01673,K01673,K01673,,,
K01725,K01725,K01725,,,
K01951,K01951,K01951,,,
K09958,K09958,K09958,,,
K07006,K07006,K07006,,,
K01652,K01652,K01652,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K03496,K03496,K03496,,,
K06223,K06223,K06223,,,
K07497,K07497,K07497,,,
K03791,K03791,K03791,,,
K02314,K02314,K02314,,,
K02849,K02849,K02849,,,
K03307,K03307,K03307,,,
K09022,K09022,K09022,,,
K06911,K06911,K06911,,,
K00703,K00703,K00703,,,
K11752,K11752,K11752,,,
K01095,K01095,K01095,,,
K01255,K01255,K01255,,,
K11720,K11720,K11720,,,
K03581,K03581,K03581,,,
K02358,K02358,K02358,,,
K02992,K02992,K02992,,,
K01878,K01878,K01878,,,
K03290,K03290,K03290,,,
K03217,K03217,K03217,,,
K02313,K02313,K02313,,,
K01940,K01940,K01940,,,
K15836,K15836,K15836,,,
K04655,K04655,K04655,,,
K03424,K03424,K03424,,,
K07082,K07082,K07082,,,
K03838,K03838,K03838,,,
K03313,K03313,K03313,,,
K01810,K01810,K01810,,,
K12368,K12368,K12368,,,
K11753,K11753,K11753,,,
K03591,K03591,K03591,,,
K02340,K02340,K02340,,,
K18837,K18837,K18837,,,
K18838,K18838,K18838,,,
K06946,K06946,K06946,,,
K07733,K07733,K07733,,,
K01153,K01153,K01153,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K07592,K07592,K07592,,,
K01754,K01754,K01754,,,
K03838,K03838,K03838,,,
K00932,K00932,K00932,,,
K07592,K07592,K07592,,,
K01754,K01754,K01754,,,
K03838,K03838,K03838,,,
K00932,K00932,K00932,,,
K01185,K01185,K01185,,,
K01142,K01142,K01142,,,
K07481,K07481,K07481,,,
K02012,K02012,K02012,,,
K02011,K02011,K02011,,,
K02010,K02010,K02010,,,
K00005,K00005,K00005,,,
K07481,K07481,K07481,,,
K03424,K03424,K03424,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K00558,K00558,K00558,,,
K07481,K07481,K07481,,,
K15554,K15554,K15554,,,
K15553,K15553,K15553,,,
K09958,K09958,K09958,,,
K19271,K19271,K19271,,,
K07309,K07309,K07309,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07154,K07154,K07154,,,
K15773,K15773,K15773,,,
K07124,K07124,K07124,,,
K03111,K03111,K03111,,,
K02314,K02314,K02314,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K11904,K11904,K11904,,,
K07316,K07316,K07316,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K10906,K10906,K10906,,,
K07480,K07480,K07480,,,
K16291,K16291,K16291,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K03746,K03746,K03746,,,
K03169,K03169,K03169,,,
K03196,K03196,K03196,,,
K03195,K03195,K03195,,,
K03204,K03204,K03204,,,
K03203,K03203,K03203,,,
K03201,K03201,K03201,,,
K03200,K03200,K03200,,,
K03199,K03199,K03199,,,
K03194,K03194,K03194,,,
K03496,K03496,K03496,,,
K07497,K07497,K07497,,,
K06919,K06919,K06919,,,
K07733,K07733,K07733,,,
K02345,K02345,K02345,,,
K10906,K10906,K10906,,,
K07455,K07455,K07455,,,
K05839,K05839,K05839,,,
K03496,K03496,K03496,,,
K07045,K07045,K07045,,,
K03497,K03497,K03497,,,
K12068,K12068,K12068,,,
K12067,K12067,K12067,,,
K12066,K12066,K12066,,,
K12065,K12065,K12065,,,
K12064,K12064,K12064,,,
K12063,K12063,K12063,,,
K12062,K12062,K12062,,,
K12061,K12061,K12061,,,
K12060,K12060,K12060,,,
K12059,K12059,K12059,,,
K12058,K12058,K12058,,,
K12057,K12057,K12057,,,
K12072,K12072,K12072,,,
K12056,K12056,K12056,,,
K06919,K06919,K06919,,,
K07733,K07733,K07733,,,
K06877,K06877,K06877,,,
K07733,K07733,K07733,,,
K09456,K09456,K09456,,,
K08989,K08989,K08989,,,
K10716,K10716,K10716,,,
K09980,K09980,K09980,,,
K07452,K07452,K07452,,,
K19147,K19147,K19147,,,
K02016,K02016,K02016,,,
K02015,K02015,K02015,,,
K02013,K02013,K02013,,,
K04757,K04757,K04757,,,
K04749,K04749,K04749,,,
K00694,K00694,K00694,,,
K11891,K11891,K11891,,,
K00433,K00433,K00433,,,
K01192,K01192,K01192,,,
K07481,K07481,K07481,,,
K18320,K18320,K18320,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K18320,K18320,K18320,,,
K02066,K02066,K02066,,,
K02065,K02065,K02065,,,
K18320,K18320,K18320,,,
K07480,K07480,K07480,,,
K07481,K07481,K07481,,,
K18698,K18698,K18698,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07480,K07480,K07480,,,
K08305,K08305,K08305,,,
K18698,K18698,K18698,,,
K18698,K18698,K18698,,,
K07480,K07480,K07480,,,
K11904,K11904,K11904,,,
K07345,K07345,K07345,,,
K07347,K07347,K07347,,,
K07345,K07345,K07345,,,
K07481,K07481,K07481,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K07316,K07316,K07316,,,
K01156,K01156,K01156,,,
K06223,K06223,K06223,,,
K08884,K08884,K08884,,,
K06915,K06915,K06915,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K07181,K07181,K07181,,,
K11904,K11904,K11904,,,
K12990,K12990,K12990,,,
K03328,K03328,K03328,,,
K03199,K03199,K03199,,,
K03200,K03200,K03200,,,
K03201,K03201,K03201,,,
K03203,K03203,K03203,,,
K03204,K03204,K03204,,,
K03195,K03195,K03195,,,
K03196,K03196,K03196,,,
K03205,K03205,K03205,,,
K03169,K03169,K03169,,,
K05839,K05839,K05839,,,
K03746,K03746,K03746,,,
K03496,K03496,K03496,,,
K07345,K07345,K07345,,,
K07090,K07090,K07090,,,
K11904,K11904,K11904,,,
K07483,K07483,K07483,,,
K04096,K04096,K04096,,,
K03654,K03654,K03654,,,
K14441,K14441,K14441,,,
K07757,K07757,K07757,,,
K13889,K13889,K13889,,,
K13051,K13051,K13051,,,
K04069,K04069,K04069,,,
K11903,K11903,K11903,,,
K03198,K03198,K03198,,,
K03199,K03199,K03199,,,
K03200,K03200,K03200,,,
K03201,K03201,K03201,,,
K00615,K00615,K00615,,,
K00615,K00615,K00615,,,
K03535,K03535,K03535,,,
K00885,K00885,K00885,,,
K11901,K11901,K11901,,,
K11900,K11900,K11900,,,
K11903,K11903,K11903,,,
K11907,K11907,K11907,,,
K19160,K19160,K19160,,,
K02358,K02358,K02358,,,
K11903,K11903,K11903,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K01476,K01476,K01476,,,
K11903,K11903,K11903,,,
K11907,K11907,K11907,,,
K11903,K11903,K11903,,,
K11903,K11903,K11903,,,
K00128,K00128,K00128,,,
K19587,K19587,K19587,,,
K01185,K01185,K01185,,,
K06942,K06942,K06942,,,
K07480,K07480,K07480,,,
K19271,K19271,K19271,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K18974,K18974,K18974,,,
K07480,K07480,K07480,,,
K01185,K01185,K01185,,,
K03791,K03791,K03791,,,
K07480,K07480,K07480,,,
K07733,K07733,K07733,,,
K07316,K07316,K07316,,,
K03657,K03657,K03657,,,
K07483,K07483,K07483,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K11904,K11904,K11904,,,
K18589,K18589,K18589,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K03776,K03776,K03776,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K18975,K18975,K18975,,,
K18974,K18974,K18974,,,
K18320,K18320,K18320,,,
K07497,K07497,K07497,,,
K18974,K18974,K18974,,,
K18975,K18975,K18975,,,
K00638,K00638,K00638,,,
K19300,K19300,K19300,,,
K19278,K19278,K19278,,,
K00984,K00984,K00984,,,
K18589,K18589,K18589,,,
K18320,K18320,K18320,,,
K19271,K19271,K19271,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K03776,K03776,K03776,,,
K18320,K18320,K18320,,,
K18699,K18699,K18699,,,
K06906,K06906,K06906,,,
K06906,K06906,K06906,,,
K02809,K02809,K02809,,,
K02810,K02810,K02810,,,
K11904,K11904,K11904,,,
K07345,K07345,K07345,,,
K02436,K02436,K02436,,,
K00094,K00094,K00094,,,
K02775,K02775,K02775,,,
K02774,K02774,K02774,,,
K02773,K02773,K02773,,,
K16371,K16371,K16371,,,
K08302,K08302,K08302,,,
K00371,K00371,K00371,,,
K11202,K11202,K11202,,,
K04069,K04069,K04069,,,
K00656,K00656,K00656,,,
K11202,K11202,K11202,,,
K11203,K11203,K11203,,,
K08483,K08483,K08483,,,
K11189,K11189,K11189,,,
K11201,K11201,K11201,,,
K06889,K06889,K06889,,,
K13979,K13979,K13979,,,
K06906,K06906,K06906,,,
K19147,K19147,K19147,,,
K07452,K07452,K07452,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K07043,K07043,K07043,,,
K03427,K03427,K03427,,,
K07481,K07481,K07481,,,
K07480,K07480,K07480,,,
K06223,K06223,K06223,,,
K12541,K12541,K12541,,,
K12542,K12542,K12542,,,
K12543,K12543,K12543,,,
K00645,K00645,K00645,,,
K02004,K02004,K02004,,,
K02003,K02003,K02003,,,
K09458,K09458,K09458,,,
K09458,K09458,K09458,,,
K00605,K00605,K00605,,,
K02078,K02078,K02078,,,
K02372,K02372,K02372,,,
K00059,K00059,K00059,,,
K00997,K00997,K00997,,,
K16692,K16692,K16692,,,
K01104,K01104,K01104,,,
K01991,K01991,K01991,,,
K07481,K07481,K07481,,,
K07733,K07733,K07733,,,
K19595,K19595,K19595,,,
K19594,K19594,K19594,,,
K18139,K18139,K18139,,,
K06199,K06199,K06199,,,
K01689,K01689,K01689,,,
K06149,K06149,K06149,,,
K15986,K15986,K15986,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
K02535,K02535,K02535,,,
K01462,K01462,K01462,,,
K07481,K07481,K07481,,,
K18320,K18320,K18320,,,
K01153,K01153,K01153,,,
K01154,K01154,K01154,,,
K03427,K03427,K03427,,,
K19160,K19160,K19160,,,
K06907,K06907,K06907,,,
K18320,K18320,K18320,,,
K07480,K07480,K07480,,,
K03630,K03630,K03630,,,
K18640,K18640,K18640,,,
K19163,K19163,K19163,,,
K19164,K19164,K19164,,,
K07107,K07107,K07107,,,
K05785,K05785,K05785,,,
K12205,K12205,K12205,,,
K12204,K12204,K12204,,,
K12203,K12203,K12203,,,
K12222,K12222,K12222,,,
K12227,K12227,K12227,,,
K12214,K12214,K12214,,,
K12213,K12213,K12213,,,
K12209,K12209,K12209,,,
K12206,K12206,K12206,,,
K07497,K07497,K07497,,,
K05916,K05916,K05916,,,
K07484,K07484,K07484,,,
K12217,K12217,K12217,,,
K12218,K12218,K12218,,,
K07481,K07481,K07481,,,
K03926,K03926,K03926,,,
K07480,K07480,K07480,,,
K18320,K18320,K18320,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K18320,K18320,K18320,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K01090,K01090,K01090,,,
K08884,K08884,K08884,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K06906,K06906,K06906,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K18974,K18974,K18974,,,
K18975,K18975,K18975,,,
K17838,K17838,K17838,,,
K04343,K04343,K04343,,,
K10673,K10673,K10673,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K18476,K18476,K18476,,,
K07481,K07481,K07481,,,
K02484,K02484,K02484,,,
K02483,K02483,K02483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K01560,K01560,K01560,,,
K17837,K17837,K17837,,,
K18320,K18320,K18320,,,
K18974,K18974,K18974,,,
K18975,K18975,K18975,,,
K03297,K03297,K03297,,,
K03297,K03297,K03297,,,
K10673,K10673,K10673,,,
K04343,K04343,K04343,,,
K03701,K03701,K03701,,,
K07478,K07478,K07478,,,
K03885,K03885,K03885,,,
K01070,K01070,K01070,,,
K00121,K00121,K00121,,,
K03702,K03702,K03702,,,
K07481,K07481,K07481,,,
K00148,K00148,K00148,,,
K07223,K07223,K07223,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K11903,K11903,K11903,,,
K06926,K06926,K06926,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K03328,K03328,K03328,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K04046,K04046,K04046,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K06906,K06906,K06906,,,
K01487,K01487,K01487,,,
K07154,K07154,K07154,,,
K07497,K07497,K07497,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K18320,K18320,K18320,,,
K07480,K07480,K07480,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K06906,K06906,K06906,,,
K06915,K06915,K06915,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K03311,K03311,K03311,,,
K00616,K00616,K00616,,,
K01808,K01808,K01808,,,
K01803,K01803,K01803,,,
K00794,K00794,K00794,,,
K00111,K00111,K00111,,,
K00862,K00862,K00862,,,
K17204,K17204,K17204,,,
K17203,K17203,K17203,,,
K17202,K17202,K17202,,,
K07483,K07483,K07483,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K10762,K10762,K10762,,,
K03830,K03830,K03830,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K06904,K06904,K06904,,,
K18320,K18320,K18320,,,
K04343,K04343,K04343,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K01156,K01156,K01156,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K01156,K01156,K01156,,,
K07316,K07316,K07316,,,
K11904,K11904,K11904,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07798,K07798,K07798,,,
K07484,K07484,K07484,,,
K03321,K03321,K03321,,,
K00537,K00537,K00537,,,
K03893,K03893,K03893,,,
K03892,K03892,K03892,,,
K11811,K11811,K11811,,,
K11811,K11811,K11811,,,
K03892,K03892,K03892,,,
K03893,K03893,K03893,,,
K07480,K07480,K07480,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K11811,K11811,K11811,,,
K03892,K03892,K03892,,,
K03893,K03893,K03893,,,
K00537,K00537,K00537,,,
K03321,K03321,K03321,,,
K06905,K06905,K06905,,,
K06906,K06906,K06906,,,
K06908,K06908,K06908,,,
K06907,K06907,K06907,,,
K06903,K06903,K06903,,,
K01185,K01185,K01185,,,
K06905,K06905,K06905,,,
K06906,K06906,K06906,,,
K06908,K06908,K06908,,,
K06907,K06907,K06907,,,
K06903,K06903,K06903,,,
K01185,K01185,K01185,,,
K07075,K07075,K07075,,,
K03321,K03321,K03321,,,
K00537,K00537,K00537,,,
K06905,K06905,K06905,,,
K06906,K06906,K06906,,,
K06908,K06908,K06908,,,
K06907,K06907,K06907,,,
K06903,K06903,K06903,,,
K01185,K01185,K01185,,,
K07483,K07483,K07483,,,
K03559,K03559,K03559,,,
K01451,K01451,K01451,,,
K03333,K03333,K03333,,,
K03333,K03333,K03333,,,
K01613,K01613,K01613,,,
K09022,K09022,K09022,,,
K03576,K03576,K03576,,,
K01760,K01760,K01760,,,
K00426,K00426,K00426,,,
K00425,K00425,K00425,,,
K03671,K03671,K03671,,,
K00001,K00001,K00001,,,
K03566,K03566,K03566,,,
K07733,K07733,K07733,,,
K07090,K07090,K07090,,,
K03543,K03543,K03543,,,
K03446,K03446,K03446,,,
K00344,K00344,K00344,,,
K11748,K11748,K11748,,,
K03892,K03892,K03892,,,
K19304,K19304,K19304,,,
K07233,K07233,K07233,,,
K07156,K07156,K07156,,,
K07245,K07245,K07245,,,
K07665,K07665,K07665,,,
K07644,K07644,K07644,,,
K07481,K07481,K07481,,,
K07480,K07480,K07480,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K18320,K18320,K18320,,,
K18768,K18768,K18768,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K15773,K15773,K15773,,,
K15773,K15773,K15773,,,
K01338,K01338,K01338,,,
K09982,K09982,K09982,,,
K08160,K08160,K08160,,,
K09702,K09702,K09702,,,
K07733,K07733,K07733,,,
K11904,K11904,K11904,,,
K06223,K06223,K06223,,,
K07090,K07090,K07090,,,
K03791,K03791,K03791,,,
K02507,K02507,K02507,,,
K00558,K00558,K00558,,,
K00983,K00983,K00983,,,
K03502,K03502,K03502,,,
K06903,K06903,K06903,,,
K03566,K03566,K03566,,,
K02051,K02051,K02051,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K07043,K07043,K07043,,,
K04095,K04095,K04095,,,
K13694,K13694,K13694,,,
K07345,K07345,K07345,,,
K07347,K07347,K07347,,,
K07349,K07349,K07349,,,
K07349,K07349,K07349,,,
K09961,K09961,K09961,,,
K19167,K19167,K19167,,,
K06904,K06904,K06904,,,
